Latitude,Longitude,Station Name,Train Lines
40.75680433,-73.929719,31st St & 36th Ave At Nw Corner,N-Q
40.76177333,-73.925399,31st St & Broadway At Se Corner,N-Q
40.74373633,-73.924467,40th St & Queens Blvd At Sw Corner (To Flushing Only),7
40.74393233,-73.924428,40th St & Queens Blvd At Nw Corner (To Manhattan Only),7
40.74388433,-73.92406,40th St & Queens Blvd At Ne Corner (To Manhattan Only),7
40.74311233,-73.918892,46th St & Queens Blvd At Sw Corner,7
40.74305233,-73.918548,46th St & Queens Blvd At Se Corner,7
40.74296333,-73.918015,47th St & Queens Blvd At Sw Corner,7
40.74318933,-73.917944,47th St & Queens Blvd At Nw Corner,7
40.74413348,-73.91302325,52nd St & Roosevelt Ave At Nw Corner,7
40.75811733,-73.919829,Steinway St & Broadway At Sw Corner,E-M-R
40.75828533,-73.919418,Steinway St & Broadway At Se Corner,E-M-R
40.75686133,-73.914255,46th St & Broadway At Nw Corner (To Manhattan And Brooklyn Only),E-M-R
40.75602933,-73.91218,48th St & Newtown Rd At Ne Corner (To Manhattan And Brooklyn Only),E-M-R
40.74571783,-73.90306341,61st St & Roosevelt Ave At Ne Corner,7-7Express
40.75310133,-73.907105,54th St & Northern Blvd At Nw Corner (To Jamaica Only),E-M-R
40.75342833,-73.906847,54th St & Broadway At Sw Corner (To Manhattan And Brooklyn Only),E-M-R
40.74931033,-73.897316,65th St & Broadway At Ne Corner,E-M-R
40.76667133,-73.9214,31st St & 30th Ave At Se Corner,N-Q
40.76697233,-73.921149,31st St & 30th Ave At Ne Corner,N-Q
40.77030133,-73.917997,31st St & Hoyt Ave South At Sw Corner,N-Q
40.77104533,-73.917124,31st St & Hoyt Ave North At Nw Corner,N-Q
40.77088133,-73.916897,31st St & Hoyt Ave North At Ne Corner,N-Q
40.77479633,-73.912165,31st St & 23rd Ave At Ne Corner,N-Q
40.77517833,-73.912039,31st St & 23rd Ave At Nw Corner,N-Q
40.75419533,-73.942521,21st St & 41st Ave At Nw Corner,F
40.75432233,-73.942374,21st St & 41st Ave At Nw Corner,F
40.77291564,-73.98240667,Broadway & 65th St At Sw Corner,1-2
40.77388333,-73.982466,Broadway & 66th St At Sw Corner,1-2
40.77842933,-73.981932,Broadway & 72nd St At Se Corner,1-2-3
40.77494033,-73.977144,Central Park West & 70th St At Sw Corner,A-C-B
40.77643133,-73.975977,Central Park West & 72nd St At Nw Corner,A-C-B
40.78378433,-73.980265,Broadway & 79th St At Sw Corner (Downtown Only),1-2
40.78405533,-73.980065,Broadway & 79th St At Nw Corner (Downtown Only),1-2
40.78396433,-73.979672,Broadway & 79th St At Ne Corner (Uptown Only),1-2
40.78812433,-73.976321,Broadway & 86th St At Se Corner (Uptown Only),1-2
40.78850433,-73.97669,Broadway & 86th St At Nw Corner (Downtown Only),1-2
40.76777633,-73.964495,Lexington Ave & 68th St At Sw Corner,4-6-6Express
40.76799633,-73.964188,Lexington Ave & 68th St At Nw Corner,4-6-6Express
40.76786733,-73.963887,Lexington Ave & 68th St At Ne Corner,4-6-6Express
40.77349333,-73.959659,Lexington Ave & 77th St At Se Corner (Uptown Only),4-6-6Express
40.77363133,-73.959659,Lexington Ave & 77th St At Ne Corner (Uptown Only),4-6-6Express
40.77366933,-73.960135,Lexington Ave & 77th St At Sw Corner (Downtown Only),4-6-6Express
40.77363633,-73.96006,Lexington Ave & 77th St At Sw Corner (Downtown Only),4-6-6Express
40.77377933,-73.960041,Lexington Ave & 77th St At Nw Corner (Downtown Only),4-6-6Express
40.78196833,-73.971999,Central Park West & 81st St At Sw Corner,A-C-B
40.78224333,-73.971749,Central Park West & 81st St At Nw Corner,A-C-B
40.78529233,-73.96963,Central Park West & 86th St At Sw Corner,A-C-B
40.78547734,-73.969461,Central Park West & 86th St At Nw Corner,A-C-B
40.78675033,-73.968442,Central Park West & 88th St At Nw Corner,A-C-B
40.79337233,-73.97297,Broadway & 96th St At Sw Corner,1-2-3
40.79309633,-73.972695,Broadway & 96th St At Se Corner,1-2-3
40.79447833,-73.972155,Broadway & 96th St At Sw Corner,1-2-3
40.79432033,-73.971791,Broadway & 96th St At Se Corner,1-2-3
40.79169833,-73.965015,Central Park West & 96th St At Sw Corner,A-C-B
40.79231233,-73.964406,Central Park West & 97th St At Sw Corner,A-C-B
40.79930033,-73.968678,Broadway & 103rd St At Nw Corner,1
40.79922333,-73.968271,Broadway & 103rd St At Ne Corner,1
40.79939033,-73.968622,Broadway & 103rd St At Nw Corner,1
40.80397633,-73.966623,Broadway & Cathedral Pkwy At Se Corner (Uptown Only),1
40.80439033,-73.966786,Broadway & Cathedral Pkwy At Nw Corner (Downtown Only),1
40.79625233,-73.961576,Central Park West & 103rd St At Nw Corner,A-C-B
40.80001133,-73.958458,Frederick Douglass Blvd & 109th St At Ne Corner,A-C-B
40.80087333,-73.958388,Frederick Douglass Blvd & Cathedral Pkwy At Sw Corner,A-C-B
40.80826433,-73.963937,Broadway & 116th St At Nw Corner,1
40.80838733,-73.963855,Broadway & 116th St At Nw Corner,1
40.80823033,-73.96351,Broadway & 116th St At Ne Corner,1
40.81568833,-73.958554,Broadway & Tiemann Pl At Nw Corner,1
40.77945333,-73.955812,Lexington Ave & 86th St At Sw Corner (Downtown Only),4-5-6-6Express
40.77968733,-73.955705,Lexington Ave & 86th St At Nw Corner (Downtown Only),4-5-6-6Express
40.78586133,-73.951243,Lexington Ave & 96th St At Sw Corner,4-6-6Express
40.78564633,-73.950899,Lexington Ave & 96th St At Se Corner,4-6-6Express
40.78605133,-73.951036,Lexington Ave & 96th St At Nw Corner,4-6-6Express
40.79481433,-73.944634,Lexington Ave & 110th St At Sw Corner (Downtown Only),4-6-6Express
40.5992145,-73.76186441,Beach 25th St & Rockaway Frwy At Sw Corner,A
40.79468533,-73.94429,Lexington Ave & 110th St At Se Corner (Uptown Only),4-6-6Express
40.80432933,-73.95563,Frederick Douglass Blvd & 116th St At Sw Corner (Downtown Only),A-C-B
40.80419133,-73.955141,Frederick Douglass Blvd & 116th St At Se Corner (Uptown Only),A-C-B
40.79900533,-73.952083,Lenox Ave & 111th St At Nw Corner,2-3
40.80196133,-73.949924,Lenox Ave & 116th St At Sw Corner (Downtown Only),2-3
40.80184233,-73.949637,Lenox Ave & 116th St At Se Corner (Uptown Only),2-3
40.80209833,-73.949443,Lenox Ave & 116th St At Ne Corner (Uptown Only),2-3
40.80442533,-73.955059,Frederick Douglass Blvd & 116th St At Ne Corner (Uptown Only),A-C-B
40.81065633,-73.952866,Saint Nicholas Ave & 125th St At Sw Corner,A-C-B-D
40.81099533,-73.952609,Saint Nicholas Ave & 125th St At Nw Corner,A-C-B-D
40.81088033,-73.952345,Saint Nicholas Ave & 125th St At Ne Corner,A-C-B-D
40.81157633,-73.952201,Saint Nicholas Ave & 126th St At Nw Corner,A-C-B-D
40.81195733,-73.951736,Saint Nicholas Ave & 127th St At Sw Corner,A-C-B-D
40.79848133,-73.941866,Lexington Ave & 116th St At Sw Corner (Downtown Only),4-6-6Express
40.79886233,-73.94159,Lexington Ave & 116th St At Nw Corner (Downtown Only),4-6-6Express
40.79872433,-73.941421,Lexington Ave & 116th St At Ne Corner (Uptown Only),4-6-6Express
40.80755933,-73.945445,Lenox Ave & 125th St At Se Corner (Uptown Only),2-3
40.80786333,-73.945238,Lenox Ave & 125th St At Ne Corner (Uptown Only),2-3
40.82135633,-73.9544,Broadway & 137th St At Sw Corner (Downtown Only),1
40.82157033,-73.954237,Broadway & 137th St At Nw Corner (Downtown Only),1
40.82157933,-73.953748,Broadway & 137th St At Ne Corner (Uptown Only),1
40.82621933,-73.950375,Broadway & 145th St At Sw Corner (Uptown Only),1
40.82648233,-73.950126,Broadway & 145th St At Nw Corner (Uptown Only),1
40.81710733,-73.948254,Saint Nicholas Ave & 135th St At Sw Corner (Downtown Only),A-C-B
40.81690233,-73.94784,Saint Nicholas Ave & 135th St At Sw Corner (Uptown Only),A-C-B
40.81717433,-73.947689,Edgecombe Ave & 135th St At Ne Corner (Uptown Only),A-C-B
40.81837433,-73.947192,Saint Nicholas Ave & 137th St At Se Corner (Uptown Only),A-C-B
40.81403333,-73.941087,Lenox Ave & 135th St At Sw Corner (Downtown Only),2-3
40.82422733,-73.944874,Saint Nicholas Ave & 145th St At Nw Corner,A-C-B-D
40.82405033,-73.944445,Saint Nicholas Ave & 145th St At Ne Corner,A-C-B-D
40.82485133,-73.944422,Saint Nicholas Ave & 146th St At Nw Corner,A-C-B-D
40.80426833,-73.937634,Lexington Ave & 125th St At Sw Corner,4-5-6-6Express
40.80417333,-73.937422,Lexington Ave & 125th St At Se Corner,4-5-6-6Express
40.80448233,-73.937215,Lexington Ave & 125th St At Ne Corner,4-5-6-6Express
40.81430033,-73.940905,Lenox Ave & 135th St At Nw Corner (Downtown Only),2-3
40.81417633,-73.940616,Lenox Ave & 135th St At Ne Corner (Uptown Only),2-3
40.82017833,-73.936245,Lenox Ave & 145th St At Se Corner (Exit Only),3
40.82064033,-73.936276,Lenox Ave & 145th St At Nw Corner (Downtown Only),3
40.82418833,-73.936928,Adam C. Powell Blvd & 149th St At Ne Corner,3
40.83426733,-73.945166,Broadway & 157th St At Nw Corner (Downtown Only),1
40.83075633,-73.941572,Saint Nicholas Ave & 155th St At Sw Corner,A-C
40.83085333,-73.941594,Saint Nicholas Ave & 155th St At Sw Corner,A-C
40.83119633,-73.941594,Saint Nicholas Ave & 155th St At Nw Corner,A-C
40.83121333,-73.941534,Saint Nicholas Ave & 155th St At Nw Corner,A-C
40.83389533,-73.944707,Broadway & 157th St At Se Corner (Uptown Only),1
40.83520633,-73.940144,Amsterdam Ave & 161st St At Se Corner (Downtown Only),A-C
40.83528733,-73.939622,Saint Nicholas Ave & 161st St At Ne Corner (Uptown Only),A-C
40.84087833,-73.940193,Broadway & 168th St At Sw Corner,1-A-C
40.84072933,-73.939741,Broadway & 168th St At Se Corner,1-A-C
40.84186133,-73.939552,Saint Nicholas Ave & 169th St At Nw Corner,1-A-C
40.84191333,-73.939454,Saint Nicholas Ave & 169th St At Nw Corner,1-A-C
40.84638125,-73.94024835,Fort Washington Ave & 175th St At Sw Corner,A
40.84642433,-73.939877,Fort Washington Ave & 175th St At Se Corner,A
40.84781333,-73.939732,Fort Washington Ave & 177th St At Sw Corner,A
40.84785933,-73.939303,Fort Washington Ave & 177th St At Ne Corner,A
40.85079633,-73.93845,Fort Washington Ave & 181st St At Sw Corner,A
40.85072533,-73.938212,Fort Washington Ave & 181st St At Se Corner,A
40.84917233,-73.93371,Saint Nicholas Ave & 181st St At Se Corner,1
40.75354633,-73.984779,6th Ave & 40th St At Ne Corner,7-7Express-B-D-F-M
40.75460934,-73.983894,6th Ave & 42nd St At Se Corner,7-7Express-B-D-F-M
40.75728633,-73.989582,8th Ave & 42nd St At Ne Corner,1-2-3-7-7Express-S-A-C-E-N-Q-R
40.75792933,-73.989547,8th Ave & 43rd St At Sw Corner,1-2-3-7-7Express-S-A-C-E-N-Q-R
40.75868533,-73.98899,8th Ave & 44th St At Nw Corner,1-2-3-7-7Express-S-A-C-E-N-Q-R
40.75840133,-73.988673,8th Ave & 44th St At Se Corner,1-2-3-7-7Express-S-A-C-E-N-Q-R
40.75524833,-73.987362,7th Ave & 41st St At Se Corner,1-2-3-7-7Express-S-A-C-E-N-Q-R
40.75604233,-73.987242,7th Ave & 42nd St At Sw Corner,1-2-3-7-7Express-S-A-C-E-N-Q-R
40.75647633,-73.986311,Broadway & 43rd St At Sw Corner,1-2-3-7-7Express-S-A-C-E-N-Q-R
40.76169133,-73.986805,8th Ave & 49th St At Sw Corner (Downtown Only),A-C-E
40.76245233,-73.986299,8th Ave & 50th St At Nw Corner (Downtown Only),A-C-E
40.74896733,-73.98854149,6th Ave & 33rd St At Sw Corner,B-D-F-M-N-Q-R
40.71181733,-74.005053,Nassau St & Frankfort St At Se Corner,4-5-6-6Express-J-Z
40.75902033,-73.984371,7th Ave & 47th St At Se Corner (Uptown Only),N-Q-R
40.75952733,-73.984889,Broadway & 47th St At Ne Corner (Downtown Only),N-Q-R
40.76208533,-73.985829,8th Ave & 50th St At Se Corner (Uptown Only),A-C-E
40.76221633,-73.985757,8th Ave & 50th St At Ne Corner (Uptown Only),A-C-E
40.76156133,-73.984154,Broadway & 50th St At Nw Corner (Downtown Only),1-2
40.76048733,-73.98396,7th Ave & 49th St At Sw Corner (Downtown Only),N-Q-R
40.76048233,-73.98343,7th Ave & 49th St At Ne Corner (Uptown Only),N-Q-R
40.76136733,-73.983782,Broadway & 50th St At Ne Corner (Uptown Only),1-2
40.75340933,-73.98113,5th Ave & 42nd St At Sw Corner,7-7Express-B-D-F-M
40.6605503,-73.83053219,103rd St & 159th Ave At Ne Corner,A
40.75218434,-73.97804803,Park Ave & 42nd St At Sw Corner,4-5-6-6Express-7-7Express-S
40.75174133,-73.977691,Park Ave & 42nd St At Se Corner,4-5-6-6Express-7-7Express-S
40.75747531,-73.96925547,3rd Ave & 53rd St At Se Corner,4-6-6Express-E-M
40.75798133,-73.98154,6th Ave & 47th St At Ne Corner,B-D-F-M
40.75861533,-73.981095,6th Ave & 48th St At Ne Corner,B-D-F-M
40.75910533,-73.981252,6th Ave & 48-49th Sts At W Corner,B-D-F-M
40.75943433,-73.981001,6th Ave & 49th St At Nw Corner,B-D-F-M
40.76012533,-73.980499,6th Ave & 50th St At Nw Corner,B-D-F-M
40.76293133,-73.981597,7th Ave & 53rd St At Ne Corner,B-D-E
40.76026733,-73.975638,5th Ave & 53rd St At Se Corner,E-M
40.75730233,-73.972125,Lexington Ave & 51st St At Nw Corner,4-6-6Express-E-M
40.75696733,-73.971709,Lexington Ave & 51st St At Se Corner,4-6-6Express-E-M
40.75704433,-73.971542,Lexington Ave & 51st St At Ne Corner,4-6-6Express-E-M
40.75811743,-73.9708125,Lexington Ave & 53rd St At Se Corner,4-6-6Express-E-M
40.75767333,-73.969102,3rd Ave & 53rd St At Ne Corner,4-6-6Express-E-M
40.76211733,-73.968132,Lexington Ave & 59th St At Se Corner,4-5-6-6Express-N-Q-R
40.76239833,-73.968339,Lexington Ave & 59th St At Nw Corner,4-5-6-6Express-N-Q-R
40.76209233,-73.96634,3rd Ave & 60th St At Sw Corner,4-5-6-6Express-N-Q-R
40.76235933,-73.966145,3rd Ave & 60th St At Nw Corner,4-5-6-6Express-N-Q-R
40.76226433,-73.965895,3rd Ave & 60th St At Ne Corner,4-5-6-6Express-N-Q-R
40.76736733,-73.982137,8th Ave & 58th St At Ne Corner,1-2-A-C-B-D
40.76877733,-73.982106,Broadway & 60th St At Sw Corner,1-2-A-C-B-D
40.76437233,-73.981153,7th Ave & 55th St At Nw Corner,N-Q-R
40.76407633,-73.980802,7th Ave & 55th St At Se Corner,N-Q-R
40.76539133,-73.980307,7th Ave & 57th St At Sw Corner,N-Q-R
40.76579633,-73.980012,7th Ave & 57th St At Nw Corner,N-Q-R
40.76357133,-73.977897,6th Ave & 56th St At Sw Corner,F
40.66707968,-73.83368865,Cohancy St & North Conduit Ave At Ne Corner,A
40.76111125,-73.98343648,Broadway & 50th St At Se Corner (Uptown Only),1-2
40.76762933,-73.981435,Columbus Circle & 59th St At Se Corner,1-2-A-C-B-D
40.76768633,-73.981335,Columbus Circle & 59th St At Se Corner,1-2-A-C-B-D
40.76346533,-73.977667,6th Ave & 56th St At Se Corner,F
40.76382633,-73.97772,6th Ave & 56th St At Nw Corner,F
40.76388376,-73.97730497,6th Ave & 56th St At Ne Corner,F
40.76464033,-73.977126,6th Ave & 57th St At Nw Corner,F
40.76479933,-73.973839,Grand Army Plaza & Central Park South At Ne Corner,N-Q-R
40.76477033,-73.97377,Grand Army Plaza & Central Park South At Ne Corner,N-Q-R
40.76466533,-73.972178,5th Ave & 60th St At Se Corner,N-Q-R
40.76473833,-73.966557,Lexington Ave & 63rd St At Sw Corner,F
40.71268733,-74.004999,Centre St & Brooklyn Bridge Approach At Nw Corner,4-5-6-6Express-J-Z
40.71286633,-74.004803,Centre St & Brooklyn Bridge Approach At Nw Corner,4-5-6-6Express-J-Z
40.71383133,-74.00384,Centre St & Reade St At Nw Corner,4-5-6-6Express-J-Z
40.71429533,-74.003151,Lafayette St & Duane St At Ne Corner,4-5-6-6Express-J-Z
40.7578017,-73.98178818,6th Ave & 47th St At Se Corner,B-D-F-M
40.75862367,-73.98156644,6th Ave & 48th St At Sw Corner,B-D-F-M
40.74306615,-73.99297065,6th Ave & 23rd St At Nw Corner (Downtown Only),F-M
40.74271499,-73.9926174,6th Ave & 23rd St At Se Corner (Uptown Only),F-M
40.74292184,-73.99306554,6th Ave & 23rd St At Sw Corner (Downtown Only),F-M
40.72165133,-74.005634,St. John La & Laight St At Se Corner,A-C-E
40.72075833,-74.005399,6th Ave & West Broadway At Nw Corner,A-C-E
40.72196733,-74.005133,Thompson St & Canal St At Ne Corner,A-C-E
40.71922733,-74.001852,Broadway & Canal St At Se Corner,4-6-6Express-J-Z-N-Q-R
40.71942433,-74.002142,Broadway & Canal St At Sw Corner,4-6-6Express-J-Z-N-Q-R
40.71938833,-74.002087,Broadway & Canal St At Sw Corner,4-6-6Express-J-Z-N-Q-R
40.71963233,-74.002001,Broadway & Canal St At Nw Corner,4-6-6Express-J-Z-N-Q-R
40.71863833,-74.000623,Lafayette St & Canal St At Nw Corner,4-6-6Express-J-Z-N-Q-R
40.72249733,-74.005994,Canal St & Varick St At Ne Corner (Uptown Only),1
40.72620833,-74.00399,6th Ave & Vandam St At Sw Corner,A-C-E
40.72798333,-74.00565,Varick St & King St At Nw Corner (Downtown Only),1
40.72856133,-74.00554,Varick St & Houston St At Sw Corner (Downtown Only),1
40.72773933,-74.005305,Varick St & King St At Se Corner (Uptown Only),1
40.72798933,-74.005258,Varick St & King St At Ne Corner (Uptown Only),1
40.72868633,-74.005517,Varick St & Houston St At Nw Corner (Downtown Only),1
40.72865633,-74.005086,Varick St & Houston St At Ne Corner (Uptown Only),1
40.72239033,-73.997437,Lafayette St & Spring St At Sw Corner (Downtown Only),4-6-6Express
40.72223533,-73.996818,Lafayette St & Spring St At Ne Corner (Uptown Only),4-6-6Express
40.71819133,-73.993577,Chrystie St & Grand St At Ne Corner,B-D
40.72000533,-73.993581,Bowery & Delancey St At Se Corner,J-Z
40.72030533,-73.993428,Bowery & Delencey St At Ne Corner,J-Z
40.72435633,-73.997891,Broadway & Prince St At Nw Corner (Downtown Only),N-R
40.72412333,-73.99768,Broadway & Prince St At Se Corner (Uptown Only),N-R
40.72520233,-73.996583,"Broadway & Houston St At Ne Corner ((4)(6)<6> Dntn, (B)(D)(F)(M))",4-5-6-6Express-B-D-F-M
40.72498733,-73.995628,"Lafayette St & Houston St At Sw Corner ((4)(6)<6> Dntn, (B)(D)(F)(M))",4-5-6-6Express-B-D-F-M
40.72501133,-73.995745,"Crosby St & Houston St At Se Corner ((4)(6)<6> Dntn, (B)(D)(F)(M))",4-5-6-6Express-B-D-F-M
40.72534433,-73.995612,"Crosby St & Houston St At Ne Corner ((4)(6)<6> Dntn, (B)(D)(F)(M))",4-5-6-6Express-B-D-F-M
40.72604733,-73.994759,"Lafayette St & Bleecker St At Nw Corner ((4)(6)<6> Dntn, (B)(D)(F)(M))",4-5-6-6Express-B-D-F-M
40.72572633,-73.994579,Lafayette St & Mulberry St At Sw Corner (Uptown Only),4-6-6Express
40.72584533,-73.99432,Lafayette St & Mulberry St At Ne Corner (Uptown Only),4-6-6Express
40.72366533,-73.991651,Chrystie St & Houston St At Sw Corner,F
40.72978633,-73.99325,Broadway & Waverly Pl At Nw Corner (Downtown Only),N-R
40.72969133,-73.993038,Broadway & Waverly Pl At Ne Corner (Uptown Only),N-R
40.73047733,-73.992286,Broadway & 8th St At Se Corner (Uptown Only),N-R
40.72996873,-73.99141039,Lafayette St & Astor Pl At Nw Corner (Downtown Only),4-6-6Express
40.73008433,-73.990838,4th Ave & East 8th St At Ne Corner (Uptown Only),4-6-6Express
40.73346733,-74.003076,7th Ave & Christopher St At Sw Corner (Downtown Only),1
40.73363433,-74.003123,7th Ave & Christopher St At Nw Corner (Downtown Only),1
40.73340233,-74.002748,7th Ave & West 4th St At Se Corner (Uptown Only),1
40.73113333,-74.001534,6th Ave & West 3rd St At Nw Corner,A-C-E-B-D-F-M
40.73063833,-73.992717,Broadway & 8th St At Sw Corner (Downtown Only),N-R
40.73076933,-73.992615,Broadway & 8th St At Nw Corner (Downtown Only),N-R
40.71272733,-73.990126,Rutgers St & Madison Ave At Nw Corner,F
40.71440433,-73.989918,Essex St & Canal St At Ne Corner,F
40.7182075,-73.98827347,Essex St & Delancey St At Se Corner,F-J-M-Z
40.71855133,-73.987623,Norfolk St & Delancey St At Nw Corner,F-J-M-Z
40.72280733,-73.988942,Allen St & Houston St At Sw Corner,F
40.72320033,-73.988863,1st Ave & Houston St At Nw Corner,F
40.70631478,-74.01405562,Greenwich St & Morris St At Ne Corner (Uptown Only),N-R
40.71858934,-74.00055194,Lafayette St & Canal St At Nw Corner,4-6-6Express-J-Z-N-Q-R
40.71815509,-74.00031694,Lafayette St & Canal St At Se Corner,4-6-6Express-J-Z-N-Q-R
40.71120575,-74.0112755,Church St & Dey St At Sw Corner (Downtown Only),N-R
40.67920153,-73.99570722,Smith St & 2nd St At Nw Corner,F-G
40.68079734,-73.99433339,Smith St & President St At Se Corner,F-G
40.68544733,-73.991114,Smith St & Warren St At Ne Corner (To Manhattan And Queens Only),F-G
40.68673433,-73.99061,Smith St & Bergen St At Sw Corner (To Coney Island Only),F-G
40.68687633,-73.990513,Smith St & Bergen St At Nw Corner (To Coney Island Only),F-G
40.68598133,-73.972987,9 Greene Avenue (To Manhattan Only),A-C
40.82967633,-73.874541,1200 Morrison Avenue,6
40.70182033,-73.801873,Intersection Of Archer Avenue And 153 Street,E-J-Z
40.75006233,-73.862198,103-07 Roosevelt Avenue,7
40.69702333,-73.935736,926 Broadway,J-M-Z
40.57651833,-73.967672,101 Brighton Beach Avenue,B-Q
40.69388633,-73.929471,1117 Broadway,J
40.76143233,-73.98437,1627 Broadway (Downtown Only),1-2
40.71684333,-73.956301,214 North 7 Street,L
40.68052584,-73.94944335,1293 Fulton Street (To Manhattan Only),A-C
40.66599933,-73.979256,820 8 Avenue,F
40.71393933,-73.949229,566 Lorimer Street,G-L
40.74883533,-73.93704,29-00 Northern Boulevard,E-M-R
40.67446233,-73.896714,349 Liberty Avenue,A-C
40.70675485,-74.00880373,47 Pine Street,2-3
40.71016233,-74.009156,192 Broadway (Enter On John St.),2-3-4-5-A-C-J-Z
40.72426033,-73.997977,565 Broadway (Downtown Only),N-R
40.64503433,-73.948795,3010 Beverly Road (To Manhattan Only),2-5
40.70160556,-74.01333346,1 Whitehall Street,1
40.69550433,-73.949071,567 Marcy Avenue,G
40.66323833,-73.950674,1021 Nostrand Avenue,2-5
40.84942433,-73.933339,1422 St Nicholas Avenue,1
40.70869997,-73.95912626,266 Broadway (To Queens And Canarsie Only),J-M-Z
40.75899633,-73.980788,1220 6 Avenue,B-D-F-M
40.74242433,-73.953147,Jackson Ave & 50th Ave At Sw Corner (To Flushing Only),7-7Express
40.75227938,-73.97827999,Vanderbilt Ave & 42nd St At Se Corner,4-5-6-6Express-7-7Express-S
40.75433533,-73.987097,Broadway & 40th St At Sw Corner,1-2-3-7-7Express-S-A-C-E-N-Q-R
40.75533371,-73.98393426,6th Ave & 42nd St At Nw Corner,7-7Express-B-D-F-M
40.78590333,-73.950698,Lexington Ave & 96th St At Ne Corner,4-6-6Express
40.75715333,-73.972143,Lexington Ave & 51st St At Sw Corner,4-6-6Express-E-M
40.71389033,-74.003637,Centre St & Reade St At Nw Corner,4-5-6-6Express-J-Z
40.73533233,-73.99105,Broadway & 14th St At Ne Corner,4-5-6-6Express-L-N-Q-R
40.74624233,-73.9816,Park Ave & 33rd St At Se Corner (Uptown Only),4-6-6Express
40.73436133,-73.98928,101 East 14 Street,4-5-6-6Express-L-N-Q-R
40.79841933,-73.941634,Lexington Ave & 116th St At Se Corner (Uptown Only),4-6-6Express
40.71018433,-73.79473,168th St & Hillside Ave At Ne Corner,F
40.71306033,-73.782651,180th St & Hillside Ave At Nw Corner,F
40.59113433,-73.796517,Beach 67th St & Rockaway Frwy At Nw Corner,A
40.59522633,-73.768247,Beach 36th & Edgemere Ave At Se Corner,A
40.66361594,-73.90058385,Van Sinderen Ave & Livonia Ave At Sw Corner,L
40.68620833,-73.824521,Lefferts Blvd & Liberty Ave At Nw Corner,A-S
40.60782033,-74.00157,18th Ave & 85th St At Ne Corner,D
40.87399733,-73.886504,Grand Concourse & 203rd St At Ne Corner,B-D
40.86553733,-73.867524,White Plains Rd & Allerton Ave At Nw Corner,2-5
40.83409233,-73.851788,Castle Hill Ave & Westchester Ave At Sw Corner,6-6Express
40.90357833,-73.850418,White Plains Rd & 241st St At Nw Corner,2
40.73007033,-73.861428,63rd Dr & Queens Blvd At Nw Corner,E-M-R
40.69262819,-73.99106492,Court St & Joralemon St At Nw Corner,2-3-4-5-N-R
40.71819733,-74.000388,Lafayette St & Canal St At Se Corner,4-6-6Express-J-Z-N-Q-R
40.72256933,-74.00608,Canal St & Varick St At Ne Corner (Uptown Only),1
40.67995374,-73.9400625,Throop Ave & Fulton St At Ne Corner (To Manhattan Only),A-C
40.8132942,-73.92990842,Grand Concourse & 138th St At Nw Corner,4-5
40.72221834,-73.844988,70th Rd & Queens Blvd At Nw Corner,E-F-M-R
40.70758333,-73.802587,Parsons Blvd & Hillside Ave At Se Corner,F
40.58795133,-73.813556,Beach 89th St & Rockaway Frwy At Sw Corner,A-S
40.74283456,-73.88298047,Britton Ave & Broadway At Sw Corner,E-M-R
40.74613033,-73.945334,23rd St & 45th Rd At Se Corner,7-7Express
40.75218333,-73.929232,35th St & 38th Ave At Sw Corner (To Manhattan And Brooklyn Only),E-M-R
40.75413133,-73.942491,21st St & 41st Ave At Nw Corner,F
40.74642733,-73.99735,8th Ave & 25th St At Se Corner,A-C-E
40.75279633,-73.992669,8th Ave & 35th St At Ne Corner,A-C-E
40.73947733,-73.986562,Park Ave & 22nd St At Ne Corner (Uptown Only),4-6-6Express
40.75598933,-73.991049,613 8 Avenue,1-2-3-7-7Express-S-A-C-E-N-Q-R
40.74249454,-73.94857258,21st St & 49th Ave At Ne Corner,7-7Express
40.79024133,-73.947854,Lexington Ave & 103rd St At Sw Corner,4-6-6Express
40.75746333,-73.989984,8th Ave & 42nd St At Nw Corner,1-2-3-7-7Express-S-A-C-E-N-Q-R
40.75624162,-73.98713328,7th Ave & 42nd St At Nw Corner,1-2-3-7-7Express-S-A-C-E-N-Q-R
40.75700833,-73.971798,Lexington Ave & 51st St At Se Corner,4-6-6Express-E-M
40.71835833,-74.000216,Lafayette St & Canal St At Ne Corner,4-6-6Express-J-Z-N-Q-R
40.73452233,-73.990283,4th Ave & 14th St At Sw Corner,4-5-6-6Express-L-N-Q-R
40.75610133,-73.990887,8th Ave & 40th St At Nw Corner,1-2-3-7-7Express-S-A-C-E-N-Q-R
40.74856333,-73.988485,6th Ave & 32nd St At Ne Corner,B-D-F-M-N-Q-R
40.75450733,-73.987108,Broadway & 40th St At Nw Corner,1-2-3-7-7Express-S-A-C-E-N-Q-R
40.71111533,-74.009375,Broadway & Fulton St At Nw Corner,2-3-4-5-A-C-J-Z
40.68128933,-73.83873,104-02 102 Street,A-S
40.73515933,-73.989789,101 East 14 Street (Enter On E 14th St),4-5-6-6Express-L-N-Q-R
40.75135233,-73.976396,117 East 41 Street,4-5-6-6Express-7-7Express-S
40.75557533,-73.986311,Broadway & 42nd St At Se Corner,1-2-3-7-7Express-S-A-C-E-N-Q-R
40.76425733,-73.981235,7th Ave & 55th St At Sw Corner,N-Q-R
